#SYMBOL;#TYPE;#NOTUSED;#NOTUSED;#COMMENT
OP10.Header.Res_14_49[5];BYTE;B#16#0;B#16#0;
OP10.Header.Res_14_49[6];BYTE;B#16#0;B#16#0;
OP10.Status.OP10_Statuswort;DWORD;DW#16#0;DW#16#0;
OP10.Results.Res_54_150[1];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[2];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[3];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[4];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[5];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[6];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[7];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[8];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[9];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[10];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[11];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[12];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[13];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[14];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[15];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[16];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[17];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[18];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[19];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[20];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[21];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[22];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[23];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[24];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[25];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[26];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[27];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[28];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[29];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[30];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[31];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[32];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[33];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[34];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[35];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[36];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[37];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[38];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[39];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[40];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[41];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[42];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[43];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[44];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[45];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[46];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[47];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[48];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[49];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[50];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[51];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[52];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[53];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[54];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[55];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[56];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[57];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[58];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[59];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[60];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[61];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[62];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[63];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[64];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[65];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[66];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[67];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[68];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[69];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[70];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[71];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[72];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[73];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[74];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[75];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[76];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[77];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[78];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[79];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[80];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[81];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[82];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[83];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[84];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[85];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[86];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[87];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[88];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[89];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[90];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[91];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[92];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[93];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[94];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[95];BYTE;B#16#0;B#16#0;
OP10.Results.Res_54_150[96];BYTE;B#16#0;B#16#0;
OP10.Components.Cap_Bar_Code_1;STRING [ 40 ];'
OP10.Components.Res_190_399[1];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[2];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[3];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[4];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[5];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[6];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[7];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[8];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[9];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[10];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[11];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[12];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[13];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[14];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[15];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[16];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[17];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[18];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[19];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[20];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[21];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[22];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[23];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[24];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[25];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[26];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[27];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[28];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[29];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[30];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[31];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[32];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[33];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[34];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[35];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[36];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[37];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[38];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[39];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[40];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[41];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[42];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[43];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[44];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[45];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[46];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[47];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[48];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[49];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[50];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[51];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[52];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[53];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[54];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[55];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[56];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[57];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[58];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[59];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[60];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[61];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[62];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[63];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[64];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[65];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[66];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[67];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[68];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[69];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[70];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[71];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[72];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[73];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[74];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[75];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[76];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[77];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[78];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[79];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[80];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[81];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[82];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[83];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[84];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[85];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[86];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[87];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[88];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[89];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[90];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[91];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[92];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[93];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[94];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[95];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[96];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[97];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[98];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[99];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[100];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[101];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[102];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[103];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[104];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[105];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[106];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[107];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[108];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[109];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[110];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[111];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[112];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[113];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[114];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[115];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[116];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[117];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[118];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[119];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[120];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[121];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[122];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[123];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[124];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[125];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[126];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[127];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[128];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[129];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[130];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[131];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[132];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[133];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[134];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[135];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[136];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[137];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[138];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[139];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[140];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[141];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[142];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[143];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[144];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[145];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[146];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[147];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[148];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[149];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[150];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[151];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[152];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[153];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[154];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[155];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[156];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[157];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[158];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[159];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[160];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[161];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[162];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[163];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[164];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[165];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[166];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[167];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[168];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[169];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[170];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[171];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[172];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[173];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[174];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[175];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[176];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[177];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[178];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[179];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[180];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[181];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[182];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[183];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[184];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[185];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[186];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[187];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[188];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[189];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[190];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[191];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[192];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[193];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[194];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[195];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[196];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[197];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[198];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[199];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[200];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[201];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[202];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[203];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[204];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[205];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[206];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[207];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[208];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[209];BYTE;B#16#0;B#16#0;
OP10.Components.Res_190_399[210];BYTE;B#16#0;B#16#0;
#END;;;;
#WRITE;;;;
LEBENSZAECHLER;INT;0;0;Lebenszaechler
ANTWORT;INT;0;0;Reply vFlash > SPS
STATUS;INT;0;0;vFlash Status
PC_KOMM.PC.RESERVE[0];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[1];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[2];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[3];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[4];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[5];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[6];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[7];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[8];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[9];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[10];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[11];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[12];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[13];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[14];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[15];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[16];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[17];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[18];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[19];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[20];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[21];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[22];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[23];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[24];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[25];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[26];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[27];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[28];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[29];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[30];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[31];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[32];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[33];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[34];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[35];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[36];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[37];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[38];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[39];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[40];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[41];BYTE;B#16#0;B#16#0;
PC_KOMM.PC.RESERVE[42];BYTE;B#16#0;B#16#0;
#END;;;;